num,day_name,date,class,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Monday,2021-06-21,Купе,4254.0,4254.0,,4336.0,,,,2499.0,,,,,2499.0,2499.0,2499.0,,2499.0,2499.0,2499.0,2499.0,2499.0,,2499.0,2781.0,3735.0,3735.0,,3735.0,3735.0,3735.0,,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3669.0,,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,,3669.0,3669.0,3669.0
001А,Monday,2021-06-28,Купе,,,3316.0,3316.0,3316.0,3316.0,3316.0,3316.0,3316.0,,2499.0,,,,,2499.0,,,,,,2499.0,,2499.0,2499.0,2499.0,2499.0,2499.0,,,2781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,,3735.0,,,,,,,,,,,,,,,,3669.0,,,
001А,Monday,2021-07-12,Купе,2733.0,2733.0,2640.0,2640.0,2640.0,2640.0,2640.0,2546.0,2546.0,,,2452.0,2452.0,2452.0,2368.0,2368.0,2368.0,2368.0,,2368.0,2368.0,,2368.0,,,,2368.0,2368.0,2368.0,2541.0,,,,,,,,3073.0,3073.0,3073.0,3073.0,3073.0,,3073.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,,3677.0,,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3550.0,3550.0,,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0
001А,Monday,2021-07-19,Купе,,3445.0,,2733.0,2733.0,2733.0,,2640.0,2640.0,,2546.0,2546.0,2546.0,2546.0,2546.0,,,2546.0,,2546.0,2546.0,2546.0,2546.0,2546.0,2368.0,2368.0,,,,,,2368.0,,,,2541.0,2541.0,,,,,,3073.0,,3073.0,,3073.0,3073.0,3073.0,,,,3677.0,,3677.0,3677.0,,,,,,,,3677.0,,,,,,,,,,,,,,,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0
001А,Saturday,2021-04-17,Купе,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,,2510.0,2818.0,2818.0,2779.0,2779.0,2779.0,2779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Saturday,2021-04-24,Купе,3613.0,3376.0,,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0,2933.0,2933.0,2933.0,2933.0,,2779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Saturday,2021-05-15,Купе,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2759.0,,2759.0,2759.0,2759.0,2759.0,2759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Saturday,2021-05-22,Купе,,,,,,,,,,2460.0,,,,,,,,,,,,,,2460.0,,,,,,,,,,,,,,,,,,,,,2460.0,2460.0,2460.0,2460.0,2460.0,,,2759.0,2759.0,2759.0,2759.0,,2759.0,2759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Saturday,2021-05-29,Купе,2521.0,2521.0,2521.0,3215.0,3215.0,3215.0,3215.0,,3215.0,3092.0,3092.0,3092.0,3092.0,3092.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,,2970.0,2970.0,2970.0,2970.0,2970.0,,2970.0,2970.0,2970.0,2926.0,2926.0,2926.0,2864.0,2864.0,2864.0,2864.0,2864.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2549.0,2864.0,,2864.0,2864.0,,2864.0,,,,,,,,,,,,,,,,,,,,,,,
001А,Saturday,2021-06-05,Купе,4487.0,4487.0,4682.0,4682.0,2499.0,,2499.0,2781.0,3914.0,3757.0,3757.0,3757.0,3757.0,3757.0,,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,,3575.0,3575.0,3575.0,3575.0,3575.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,,3572.0,3572.0,,3572.0,3572.0,3572.0,3572.0,3572.0,,,,,,,,,,,,,,,,
